year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,12,YX,Republic Airline,BOS,"Boston, MA: Logan International",494,49,17.72,5.04,18.68,0,7.57,17,0,2674,1040,290,800,0,
2020,12,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",4,0,0,0,0,0,0,1,0,0,0,0,0,0,
2020,12,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",299,27,10.8,3.39,9.85,0,2.95,10,0,1927,859,310,378,0,
2020,12,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",34,1,0,0,0,0,1,2,0,16,0,0,0,0,
2020,12,YX,Republic Airline,BZN,"Bozeman, MT: Bozeman Yellowstone International",16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,12,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",96,6,5.63,0,0.37,0,0,0,0,278,269,0,9,0,
2020,12,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field",15,3,0,0,1,0,2,1,0,207,0,0,43,0,
2020,12,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",161,13,7.34,0.16,4.41,0,1.08,2,0,437,275,5,115,0,
2020,12,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",6,2,1,0,1,0,0,0,0,31,15,0,16,0,
2020,12,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",328,32,15.85,1,10.15,2.63,2.37,2,0,1626,1026,43,354,111,
2020,12,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1859,177,43.06,6.61,80.43,0.95,45.96,14,2,9761,2914,379,2320,18,
2020,12,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",469,46,14.86,1,16.56,1,12.58,3,0,3178,1453,50,611,39,
2020,12,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",123,10,1,0,3.92,0.32,4.77,2,0,1142,39,0,102,7,
2020,12,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",493,31,13.7,1.21,8.79,0,7.3,6,0,2062,1024,254,360,0,
2020,12,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",101,26,8.69,1,14.04,0,2.27,2,1,927,372,17,422,0,
2020,12,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",79,10,2.99,0,4.17,0,2.84,3,0,593,151,0,105,0,
2020,12,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",1060,118,52.85,3.13,49.96,0,12.07,4,0,7482,5023,239,1587,0,
2020,12,YX,Republic Airline,ECP,"Panama City, FL: Northwest Florida Beaches International",15,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,12,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",13,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,12,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",928,84,26.64,2.17,28.68,0,26.51,34,0,5970,2800,66,1037,0,
2020,12,YX,Republic Airline,EYW,"Key West, FL: Key West International",442,44,12.09,1,20.88,1,9.02,3,1,2396,1302,24,548,46,
2020,12,YX,Republic Airline,FAR,"Fargo, ND: Hector International",21,1,0,0,1,0,0,1,0,18,0,0,18,0,
2020,12,YX,Republic Airline,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2,1,0,0,1,0,0,0,0,35,0,0,35,0,
2020,12,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,12,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",10,0,0,0,0,0,0,1,0,0,0,0,0,0,
2020,12,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",55,5,1.94,0,2.65,0,0.41,1,0,233,154,0,70,0,
2020,12,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",1,1,0,0,1,0,0,0,0,48,0,0,48,0,
2020,12,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",190,15,6.85,0,5.38,0.59,2.17,0,0,630,370,0,167,38,
2020,12,YX,Republic Airline,HDN,"Hayden, CO: Yampa Valley",13,1,0,0,1,0,0,0,0,19,0,0,19,0,
2020,12,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",169,12,4.01,1.58,4.41,0,2,1,1,1087,230,673,127,0,
2020,12,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",473,37,8.78,1,20.33,0,6.89,13,0,2092,376,121,720,0,
2020,12,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",107,13,3.48,0,9.14,0,0.38,0,0,393,149,0,212,0,
2020,12,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",27,0,0,0,0,0,0,1,0,0,0,0,0,0,
2020,12,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",612,53,24.77,0.31,12.15,0,15.77,6,0,4079,2582,16,331,0,
2020,12,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",277,20,8.63,0,5.79,0,5.58,5,0,919,456,0,139,0,
2020,12,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",367,38,25.06,0.47,9.53,0,2.94,14,0,2513,1483,48,425,0,
2020,12,YX,Republic Airline,LAN,"Lansing, MI: Capital Region International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,12,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",62,8,6.39,0,1.48,0,0.13,0,0,406,348,0,50,0,
2020,12,YX,Republic Airline,LGA,"New York, NY: LaGuardia",1001,83,36.61,2.85,31.11,1,11.43,27,3,7268,4164,190,2172,18,
2020,12,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,12,YX,Republic Airline,LNK,"Lincoln, NE: Lincoln Airport",12,1,1,0,0,0,0,1,0,22,22,0,0,0,
2020,12,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",358,34,13,0,15.84,0,5.16,4,0,1255,668,0,386,0,
2020,12,YX,Republic Airline,MCO,"Orlando, FL: Orlando International",12,1,0,0,0,0,1,0,0,39,0,0,0,0,
2020,12,YX,Republic Airline,MDW,"Chicago, IL: Chicago Midway International",90,8,5.23,0,0.8,0,1.97,0,0,364,254,0,27,0,
2019,12,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",53,6,3.05,0.22,0.21,0,2.52,0,0,265,110,10,6,0,
2019,12,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International",115,4,0.03,0,1.35,0,2.62,0,2,157,1,0,40,0,
2019,12,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",191,13,7.49,2.31,1.48,0,1.73,0,1,678,332,153,82,0,
2019,12,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",6,1,0,0,1,0,0,0,0,19,0,0,19,0,
2019,12,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3802,468,115.8,11.79,148.86,0.45,191.11,3,0,32762,11503,608,4885,93,
2019,12,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",49,6,3,0.37,0.07,0,2.57,3,0,245,85,7,8,0,
2019,12,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",34,5,0.11,1.09,2.11,0,1.69,0,0,305,5,125,107,0,
2019,12,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",148,26,10,1.94,5.1,0,8.97,0,2,1271,380,265,166,0,
2019,12,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",73,13,1.03,0,2.5,0,9.48,1,0,821,165,0,86,0,
2019,12,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International",77,20,3.15,0,7.07,0,9.78,2,1,1684,818,0,367,0,
2019,12,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",59,11,1.86,0,2.55,0,6.59,1,0,625,65,0,149,0,
2019,12,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",88,11,3.14,0.72,0.69,0,6.46,0,0,377,66,29,24,0,
2019,12,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",179,24,7.84,0.91,6.97,0,8.28,4,0,1720,757,58,436,0,
2019,12,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",420,95,17.02,3.27,41.25,0,33.46,27,0,9480,1539,1260,3623,0,
2019,12,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",220,15,6.73,0.66,2.1,0,5.51,0,2,1542,461,583,120,0,
2019,12,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",233,50,14.99,0.64,10.42,0,23.95,2,0,2778,925,50,439,0,
2019,12,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",223,37,8.37,1.55,8.12,0,18.95,9,1,3978,1466,238,382,0,
2019,12,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",225,39,8.98,2.34,15.97,0,11.71,1,0,3317,756,198,892,0,
2019,12,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",125,24,5.24,1.36,7.38,0,10.02,0,0,1659,304,115,305,0,
2019,12,9E,Endeavor Air Inc.,CAK,"Akron, OH: Akron-Canton Regional",68,11,5.97,1.2,0.22,0,3.62,0,1,1214,200,810,7,0,
2019,12,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",63,11,3.73,0,2.83,0,4.44,0,0,401,86,0,110,0,
2019,12,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",141,26,4.47,5.79,3.03,0,12.71,3,1,3351,324,1748,174,0,
2019,12,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International",146,34,10.32,0.3,3.75,0,19.64,1,0,2449,658,8,201,0,
2019,12,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",84,8,4.04,0,0.89,0,3.07,0,0,451,173,0,25,0,
2019,12,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",442,77,21.38,1.68,22.21,0,31.73,5,0,5795,2170,146,1093,0,
2019,12,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",204,48,15.32,0.17,14.76,0,17.75,5,0,2926,1064,32,669,0,
2019,12,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",60,15,3.74,0,5.35,0,5.91,0,0,1026,268,0,294,0,
2019,12,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,12,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",80,4,3,0,1,0,0,0,0,166,144,0,22,0,
2019,12,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",899,163,32.69,1.98,28.73,0,99.59,6,0,13285,3028,104,1395,0,
2019,12,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",110,18,4.56,3.61,5.77,0,4.05,4,2,3855,577,2316,327,0,
2019,12,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",100,20,10.55,0,3.76,0,5.68,0,0,1004,620,0,135,0,
2019,12,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",115,25,3.95,0.51,10.61,0,9.93,1,0,1940,303,69,627,0,
2019,12,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",98,24,7.08,0.69,8.78,0,7.45,0,3,1134,403,11,292,0,
2019,12,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",292,36,12.37,0.83,13.62,0,9.18,2,0,2059,1061,36,441,0,
2019,12,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1676,212,53.41,14.24,44.82,0,99.53,5,0,18605,5407,3482,1754,0,
2019,12,9E,Endeavor Air Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",12,2,0.76,0.26,0.74,0,0.24,0,1,44,16,6,17,0,
2019,12,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",154,13,6.06,0.13,1.43,0,5.38,0,0,589,320,2,48,0,
2019,12,9E,Endeavor Air Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",58,5,3.81,0,0.82,0,0.37,0,1,160,135,0,15,0,
2019,12,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",155,45,10.41,2.32,24.88,0,7.4,3,0,4112,900,149,2086,0,
2019,12,9E,Endeavor Air Inc.,EYW,"Key West, FL: Key West International",34,5,1,0.99,2.11,0,0.9,0,0,965,31,853,55,0,
2019,12,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",66,10,2.42,1.91,3.86,0,1.81,1,0,1522,153,794,292,0,
2019,12,9E,Endeavor Air Inc.,FNT,"Flint, MI: Bishop International",64,4,1.88,0,0.6,0,1.52,0,0,133,45,0,9,0,
2019,12,9E,Endeavor Air Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",20,2,1,0.73,0,0,0.27,0,0,36,21,11,0,0,
2019,12,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",172,17,4.49,1.38,5.23,0,5.89,0,1,1018,196,84,247,0,
2019,12,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",91,16,5.68,4.13,2.18,0,4.01,0,1,639,181,263,51,0,
2019,12,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",131,18,6.86,0.05,6.97,0,4.13,4,1,1531,986,2,272,0,
2019,12,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",143,26,5.79,0,6.15,0,14.06,1,2,1301,309,0,276,0,
2019,12,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",231,44,19.79,0.38,7.7,0,16.12,0,1,3725,1220,10,788,0,
2019,12,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",104,24,5.61,0.96,4.12,0,13.31,1,0,1640,270,23,280,0,
2019,12,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",87,10,4.24,0.77,3.24,0,1.75,1,0,451,276,17,66,0,
2019,12,9E,Endeavor Air Inc.,HRL,"Harlingen/San Benito, TX: Valley International",11,1,1,0,0,0,0,0,0,53,53,0,0,0,
2019,12,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",52,9,5.41,0.6,0.24,0,2.76,0,0,547,308,20,27,0,
2019,12,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",113,25,5.57,2.4,10.45,0,6.57,2,0,2054,325,479,630,0,
2019,12,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",77,18,5.4,3.54,4.7,0,4.35,0,0,1295,372,300,157,0,
2019,12,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,12,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",197,34,7.85,2.17,12.63,0,11.35,1,0,1907,508,94,437,0,
2019,12,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",57,13,6.05,0.92,0.78,0,5.25,0,1,501,225,26,17,0,
2019,12,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",100,24,5.88,0.14,6.64,0,11.33,3,0,2032,591,31,397,0,
2019,12,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1606,334,65.99,8.1,138.85,0,121.05,26,1,26012,6000,979,9091,0,
2019,12,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",125,8,2.39,0,2.78,0,2.82,0,0,913,624,0,118,0,
2019,12,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",181,28,15.44,0.38,2.48,0,9.71,1,1,1500,608,18,116,0,
2019,12,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",98,6,2.52,0,0,0,3.48,0,0,196,72,0,0,0,
2019,12,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2335,631,77.9,15.83,322.91,0,214.36,61,12,57255,11997,1602,24795,0,
2019,12,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",31,3,1,1.38,0,0,0.63,0,0,101,19,62,0,0,
2019,12,9E,Endeavor Air Inc.,LNK,"Lincoln, NE: Lincoln Airport",26,2,0.31,0,1,0,0.69,0,0,33,5,0,17,0,
2019,12,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",63,7,0.91,1.63,1.04,0,3.42,0,1,583,91,96,43,0,
2019,12,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",114,29,4.77,1,8.2,0,15.03,4,0,1584,300,20,347,0,
2019,12,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",20,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,12,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",50,5,1.34,0,1.31,0,2.35,0,0,167,61,0,33,0,
2019,12,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,12,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",134,33,9.5,0,11.83,0,11.67,1,0,1808,647,0,435,0,
2019,12,9E,Endeavor Air Inc.,MHT,"Manchester, NH: Manchester Boston Regional",24,6,0,0,1.76,0,4.24,2,0,583,0,0,156,0,
2019,12,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",111,24,8.02,0,7.68,0,8.31,4,0,1818,570,0,487,0,
2019,12,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad Cities International",88,10,6.7,0,1.24,0,2.06,0,0,625,417,0,50,0,
2019,12,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",76,8,1.33,2.33,2.13,0,2.22,0,1,897,140,482,74,0,
2019,12,9E,Endeavor Air Inc.,MOT,"Minot, ND: Minot International",19,1,0,0,0,0,1,0,0,19,0,0,0,0,
2019,12,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",134,25,7.79,0,5.79,0,11.43,1,0,1138,282,0,144,0,
2019,12,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1181,142,31.46,5.35,27.36,0,77.83,5,2,12174,3249,2041,1110,0,
2019,12,9E,Endeavor Air Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,12,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",28,3,0.23,0.66,0.34,0,1.77,0,0,76,5,19,10,0,
2019,12,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",113,14,4.05,1.31,1.2,0,7.43,0,0,794,237,45,50,0,
2019,12,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",52,6,0.61,0,3.69,0,1.7,0,0,636,132,0,145,0,
2019,12,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",167,30,9.04,1.31,10.35,0,9.3,0,0,1402,291,85,540,0,
2019,12,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",201,50,11.76,1.53,12.72,0,23.99,5,2,4645,1724,183,952,0,
2019,12,9E,Endeavor Air Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",68,2,0,0,0,0,2,0,1,98,0,0,0,0,
2019,12,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",135,40,7.83,0,20.95,0,11.22,1,0,3548,1473,0,1411,0,
2019,12,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",232,53,9.56,2.98,16.79,0,23.68,6,3,5339,905,558,1437,0,
2019,12,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",131,36,8.59,2.08,10.34,0,14.99,2,0,2749,716,118,857,0,
2019,12,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",692,135,27.92,4.03,35.16,0,67.9,11,0,9794,2155,365,1555,0,
2019,12,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",266,52,10.56,0.05,14.51,0,26.89,2,1,3313,596,3,620,0,
2019,12,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",58,2,1,0,1,0,0,0,1,59,44,0,15,0,
2019,12,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",165,41,8.55,1.49,11.04,0,19.92,1,0,3063,644,129,764,0,
2019,12,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",49,6,3.44,0,0.6,0,1.96,0,0,222,109,0,31,0,
2019,12,9E,Endeavor Air Inc.,RSW,"Fort Myers, FL: Southwest Florida International",11,4,0.12,0,1.05,0,2.83,0,0,228,3,0,37,0,
2019,12,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",137,33,6,0,10.24,0,16.76,1,0,2052,480,0,475,0,
2019,12,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",30,4,1.58,0,1.25,0,1.17,0,0,254,27,0,83,0,
2019,12,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",116,9,3.79,1.15,1.34,0,2.73,0,0,443,181,75,35,0,
2019,12,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",116,9,4.91,1.19,1.09,0,1.81,0,1,442,238,28,20,0,
2019,12,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",136,43,13.58,0,11.91,0,17.51,4,0,2615,711,0,581,0,
2019,12,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",164,24,5.64,0.94,6.45,0,10.97,3,0,1774,228,95,562,0,
2019,12,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",75,8,3.3,0.07,1.98,0,2.66,0,0,527,301,5,68,0,
2019,12,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",57,8,3.45,0,2.18,0,2.37,0,0,295,101,0,58,0,
2019,12,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",22,4,0,0.25,2,0,1.75,0,0,100,0,10,36,0,
2019,12,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",51,5,1.37,0,2,0,1.63,0,0,151,42,0,45,0,
2019,12,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",22,1,0.13,0,0,0,0.87,0,0,91,12,0,0,0,
2019,12,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",397,52,20.73,0,12.66,1,17.61,2,2,2384,950,0,410,57,
2019,12,9E,Endeavor Air Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",37,4,1.6,1,1.17,0,0.23,0,1,141,80,15,39,0,
2019,12,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",179,20,8.21,0,7.02,0,4.77,1,2,840,398,0,245,0,
2019,12,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",268,54,25.12,2.46,8.46,0,17.95,0,0,2030,819,92,243,0,
2019,12,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",86,9,4.63,0,2.89,0,1.48,1,0,412,200,0,78,0,
2019,12,AA,American Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",28,7,3.99,0,0.58,0,2.43,0,0,307,193,0,11,0,
2019,12,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1040,166,63.63,3.38,31.99,0,67,1,2,9613,3959,245,1096,0,
2019,12,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",941,134,50.66,3.4,25.43,0.11,54.39,1,1,7926,3541,147,768,3,
2019,12,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",407,82,21.38,2.75,24.7,0.48,32.69,0,4,4429,1572,163,973,21,
2019,12,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",14,3,0.99,0,0.41,0,1.6,0,0,216,47,0,16,0,
2019,12,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",692,119,54.8,0.84,25.44,0,37.92,0,1,6806,3339,36,768,0,
2019,12,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",59,8,5.63,0,0.49,0,1.88,0,0,263,205,0,17,0,
2019,12,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1956,533,90.93,15.68,256.1,0.03,170.26,39,1,38284,6200,1654,16788,4,
2019,12,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",84,9,4.15,0,1.27,0,3.57,0,0,305,116,0,40,0,
2019,12,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",68,21,6.28,0,11.2,0,3.52,0,2,635,176,0,296,0,
2019,12,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",444,84,26.37,2.47,25.11,0.23,29.82,0,0,3841,1023,96,636,27,
2019,12,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",31,1,0.29,0,0,0,0.71,0,0,45,13,0,0,0,
2019,12,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",31,8,6.74,0,0,0,1.26,0,0,479,428,0,0,0,
2019,12,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",149,24,10.52,0.16,5.84,0,7.49,0,0,1033,386,19,154,0,
2019,12,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",203,36,13.11,0.47,4.25,0,18.16,0,0,1709,681,37,130,0,
2019,12,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8423,1187,351.63,31.74,355.92,2.93,444.78,16,4,82684,32486,3316,11113,89,
2019,12,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",252,51,17.95,0.92,9.01,0,23.12,0,0,2671,736,23,285,0,
2019,12,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",130,21,8.73,0.31,3.8,0,8.16,0,0,1096,373,15,99,0,
2019,12,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",71,11,4.1,0,2.25,0,4.65,0,1,352,163,0,59,0,
2019,12,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2210,404,115.83,9.24,133.01,1.05,144.87,19,6,24715,8221,488,4812,61,
